person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Corneliu Voinea,corneliuvoinea,corneliuvoinea@kappa.ro,3640331514215,2014-09-03,"Aleea Dima Nr. 431 Bl. 11  Sc. 23 Ap. 678, Vicovu de Jos, 759300",0267 571 907,ec:81:3d:c6:9a:de,69.83.87.72,RO40BDIJ6589670085764955,2025-06-25 14:50:51,12511,948,678,1042267,43bf2c04-9607-408a-b55d-11981d8dc218
Narcisa Ionescu,narcisaionescu,narcisaionescu@post.ro,3431205513177,1996-03-11,"Drumul Aanei Nr. 30 Bl. 89  Sc. 37 Ap. 859, Medias, 179665",0746 995 969,20:3f:43:64:8c:4b,2.22.99.81,RO58JAER1922389416140027,2025-06-25 14:50:51,26367,543,554,870280,f90e65df-538d-4a77-9d33-406f7a0a0117
Jana Stoica,janastoica,janastoica@gmail.com,6680520309207,1978-03-18,"Aleea Suciu, Avrig, 571699",0237 354 111,f0:eb:ba:1c:00:a8,49.183.106.174,RO39ZHZT4675273109862059,2025-06-25 14:50:51,9866,867,664,858434,b23afa98-0ac0-48e5-adc1-ad04fdbb5c47
Lorena Diaconescu,lorenadiaconescu,lorenadiaconescu@acasa.ro,4600714046091,1998-10-09,"Bulevardul Popa Nr. 728 Bl. 65  Sc. 47 Ap. 726, Salonta, 680891",0733 752 904,ae:f2:aa:e0:07:b3,179.231.228.159,RO63ZRWQ1130727323241483,2025-06-25 14:50:51,33613,932,663,1023274,dc5b7736-0612-4391-b8ca-15cdff9dbd39
Carmina Gheorghiu,carminagheorghiu,carminagheorghiu@acasa.ro,1480701376736,2019-09-01,"Intrarea Nistor Nr. 760 Bl. 31  Sc. 82 Ap. 222, Radauti, 994923",0738 965 393,0a:8d:ed:70:e5:7a,50.234.108.212,RO98PBXJ2003732253052373,2025-06-25 14:50:51,26502,183,256,1416252,7cd3192a-3951-4a5c-83bf-acb85e9f9ab0
Ada Mocanu,adamocanu,adamocanu@zzup.ro,4850301448187,1967-12-26,"Bulevardul Dobre Nr. 60, Peris, 597414",0768 235 100,ec:bf:17:1a:38:90,180.43.5.7,RO44FQCX6570939442127581,2025-06-25 14:50:51,8345,445,648,1588884,1fca2d8d-0ac1-4f52-9111-a55493dce3c7
Caterina Barbu,caterinabarbu,caterinabarbu@gmail.com,1440517202841,2022-05-25,"Soseaua Mitruț Nemeș, Bistrita, 975376",0250 333 178,18:df:01:4a:3e:98,50.249.148.143,RO11AMOJ1988453889861594,2025-06-25 14:50:51,34615,160,783,1783893,9f67be05-686e-4b66-b69b-bd4a64b57e1a
Ionelia Diaconescu,ioneliadiaconescu,ioneliadiaconescu@post.ro,8341022415789,1992-02-16,"Soseaua Preda, Viseu de Sus, 981740",0261 679 271,1a:51:4a:3c:68:1b,191.226.17.139,RO74SWBN9189158326873115,2025-06-25 14:50:51,19652,13,433,1222012,22ccd196-22c4-4e98-81b2-c7d4e9743e50
Agnos Nistor,agnosnistor,agnosnistor@email.ro,4150507442871,1921-03-07,"Aleea Barbu, Gugesti, 148585",0765 123 631,c2:0b:7e:56:db:2b,33.18.223.82,RO49MGMU2669845204610016,2025-06-25 14:50:51,31691,763,705,583555,f913284a-3af6-4701-b3a6-2002442bfa60
Dorel Ene,dorelene,dorelene@gmail.com,6330222054563,1984-02-15,"Bulevardul Diaconu Nr. 19 Bl. 58  Sc. 37 Ap. 958, Oravita, 215919",0731 201 492,84:2f:2e:5f:04:f9,56.187.192.107,RO26UFFS6550058282172186,2025-06-25 14:50:51,6262,425,159,113239,3923a1be-5826-45ea-9793-8993df1f24f9
Amedeu Ababei,amedeuababei,amedeuababei@gmail.com,4961229157159,1949-11-09,"Soseaua Nemeș Nr. 61 Bl. 72  Sc. 39 Ap. 858, Hateg, 225854",0764 324 869,56:43:b2:54:1e:60,44.65.241.8,RO35ADER4086431411763789,2025-06-25 14:50:51,27466,572,486,841671,6f667987-f3a2-4c23-826b-6a857f563b0e
Elisabeta Mocanu,elisabetamocanu,elisabetamocanu@email.ro,4240409121724,1982-08-09,"Intrarea Valter Diaconescu, Dancu, 189745",0745 962 226,60:39:b5:b8:f5:8a,114.234.80.112,RO14ZGGZ2461340452536553,2025-06-25 14:50:51,12270,491,581,1764248,938ea9c7-ece2-4e95-be48-c55bd3fcbbad
Catrinel Dochioiu,catrineldochioiu,catrineldochioiu@email.ro,8700130087932,1969-08-06,"Drumul Popescu Nr. 190 Bl. 39  Sc. 63 Ap. 384, Targoviste, 763676",0245 458 961,a6:69:45:07:a4:68,69.204.144.68,RO79WJXQ9771241088202930,2025-06-25 14:50:51,37,190,262,1755689,90f4e3ad-bd87-473b-8680-e00beb45f1c1
Adelina Pop,adelinapop,adelinapop@zzup.ro,3570531034677,2005-02-16,"Drumul Preda Nr. 546 Bl. 36  Sc. 28 Ap. 616, Mizil, 596864",0251 132 359,1c:14:45:6e:51:ab,175.33.207.131,RO23QVMN4987279988136006,2025-06-25 14:50:51,32688,399,381,1627301,ec966ec3-2f95-402e-b91e-aa9c99b727cc
Anton Preda,antonpreda,antonpreda@email.ro,4610313355809,1993-04-24,"Aleea Viorel Ardelean Nr. 565, Poiana Mare, 511213",0242 817 965,c6:97:3c:f8:65:9f,34.4.200.101,RO98SUWS5966424253580467,2025-06-25 14:50:51,35714,179,34,67436,8a7faaba-6627-4e78-b8b7-9b96bf5573a0
Emilian Ioniță,emilianioniță,emilianioniță@acasa.ro,1961125232643,1909-07-15,"Strada Aurora Tudor Nr. 654 Bl. 20  Sc. 47 Ap. 886, Zarnesti, 920727",0733 333 153,28:1c:5f:90:54:b5,126.201.4.158,RO27PMTX2848660529334300,2025-06-25 14:50:51,31155,102,99,94635,df2ed383-c0d3-4adb-b729-7192c7db7f91
Doru Dumitrescu,dorudumitrescu,dorudumitrescu@acasa.ro,6670719161061,1950-09-13,"Strada Pop Nr. 139 Bl. 87  Sc. 85 Ap. 695, Videle, 223830",0262 404 154,24:74:eb:8a:5d:fb,217.9.98.24,RO09CYIF6140584101827654,2025-06-25 14:50:51,9117,704,159,1479208,aeab5697-780e-46a5-8b15-187ca8909bf7
Luiza Eftimie,luizaeftimie,luizaeftimie@post.ro,7411211357428,1999-08-12,"Strada Aanei Nr. 56 Bl. 16  Sc. 44 Ap. 694, Valea Mare (Negresti), 955494",0758 031 138,88:3f:ee:eb:b5:c2,119.214.236.135,RO08XLQA5939618245225965,2025-06-25 14:50:51,22755,81,307,1836111,b3baf269-d4f7-4c94-8320-789205d940b8
Marcu Tomescu,marcutomescu,marcutomescu@kappa.ro,7480309369097,1959-03-30,"Strada Horea Preda, Cristuru Secuiesc, 313345",0767 588 242,20:82:53:1a:61:4d,61.210.154.53,RO62QOSP3022011543761553,2025-06-25 14:50:51,12923,796,664,1535050,3a82cd22-1960-48ec-8510-de3ac283ceb2
Augustin Nemeș,augustinnemeș,augustinnemeș@zzup.ro,2670309188360,2016-12-27,"Soseaua Dumitrescu Nr. 97 Bl. 71  Sc. 10 Ap. 413, Bistrita, 367427",0722 796 709,92:3b:3c:04:a8:ff,98.230.71.86,RO42OFGO9547369382477496,2025-06-25 14:50:51,12109,26,554,1124075,bfd34adb-3b3a-4ff1-b53a-b2edf0fa1306
Norman Stan,normanstan,normanstan@141.ro,3880402209691,1962-09-04,"Drumul Cătălina Aanei Nr. 54 Bl. 41  Sc. 16 Ap. 744, Cernavoda, 517028",0727 447 811,fa:d9:17:e2:a6:39,145.71.195.144,RO15JLUT5777308838879512,2025-06-25 14:50:51,4495,507,773,1714059,8adc2387-d943-42da-82c8-697e626ee70b
Achim Dima,achimdima,achimdima@kappa.ro,4770609239476,1990-12-31,"Strada Narcisa Dochioiu, Titu, 678073",0767 326 119,be:27:72:52:5b:42,9.17.126.11,RO11CCVS8369333061262250,2025-06-25 14:50:51,20093,399,671,1371750,98865d2f-aec3-4964-bf43-9bf096cbe63e
Teodor Tabacu,teodortabacu,teodortabacu@zzup.ro,8440125113973,1987-11-19,"Strada Dima Nr. 82, Talmaciu, 202780",0265 205 658,c6:c0:3d:a0:53:1b,51.78.135.108,RO45MYHZ5809349606186416,2025-06-25 14:50:51,35267,674,786,638059,ec38625d-62c9-42e1-b4d1-13bf5843f231
Caius Pop,caiuspop,caiuspop@post.ro,4200406298975,1992-10-09,"Bulevardul Casiana Nemeș Nr. 900 Bl. 19  Sc. 46 Ap. 117, Tarnaveni, 146541",0256 669 663,50:de:01:80:d2:47,111.200.15.189,RO15TOHP8201691316496577,2025-06-25 14:50:51,33650,781,285,6818,2eb3a079-dac9-4a22-add6-8ae90e77eb14
Floriana Barbu,florianabarbu,florianabarbu@zzup.ro,2840218373803,1964-10-18,"Bulevardul Ardelean Nr. 85 Bl. 42  Sc. 71 Ap. 760, Poienile de sub Munte, 685239",0234 113 101,66:e7:f7:ff:fa:d7,16.4.172.187,RO69NFGH0535426835765878,2025-06-25 14:50:51,985,921,694,615184,6b33e995-5f02-4bd3-a760-a822bf4833cb
Teodosia Tudor,teodosiatudor,teodosiatudor@gmail.com,1061017442817,1994-04-29,"Intrarea Ionescu Nr. 80, Dobroesti, 341459",0741 782 494,ee:3e:33:69:3e:a7,40.171.193.133,RO27ITNW9130900448455740,2025-06-25 14:50:51,26439,14,489,193088,9538fd04-bb4a-48a6-8b3b-2f7366ae174b
Roza Dobre,rozadobre,rozadobre@141.ro,2350818213862,1963-09-01,"Strada Barbu Nr. 21, Jilava, 205576",0231 466 942,80:1c:8e:a6:08:f6,18.154.93.77,RO85ELPM6773023516690700,2025-06-25 14:50:51,17296,261,276,1786883,7ab74617-df40-44cc-a4fc-2ff27b7b1166
Sandu Nistor,sandunistor,sandunistor@gmail.com,1150931438903,2007-09-22,"Intrarea Pușcașu, Turda, 954228",0253 997 369,c8:0a:87:8a:59:b5,31.252.170.156,RO15APXQ6529319718075420,2025-06-25 14:50:51,4759,775,733,1009964,9307d3c5-9ae2-4034-a7e3-4a1f4e4b9342
Vlaicu Barbu,vlaicubarbu,vlaicubarbu@141.ro,2470325310740,1997-11-15,"Soseaua Ionescu, Vaslui, 409042",0724 903 897,04:5b:8d:0a:7a:c3,197.244.142.79,RO24UNLG9146166560850811,2025-06-25 14:50:51,22720,221,451,533003,d31587e1-b8a2-460e-823d-0c2adf21c7ec
Gicu Voinea,gicuvoinea,gicuvoinea@zzup.ro,5750207352574,1995-06-16,"Intrarea Nistor Nr. 46, Hunedoara, 779717",0748 249 948,d4:be:08:e3:89:71,184.162.135.90,RO82NCXY4511563916621089,2025-06-25 14:50:51,8896,595,291,251065,53346709-138c-4f3a-b268-c94c8152bb12
Sorin Manole,sorinmanole,sorinmanole@gmail.com,7061213180330,1925-10-06,"Soseaua Dumitrescu Nr. 50 Bl. 16  Sc. 99 Ap. 511, Maieru, 975332",0726 078 511,a0:23:06:c3:d8:c2,182.207.63.164,RO63THNS0261993083118444,2025-06-25 14:50:51,16829,900,456,1592416,c09c21b8-a649-4b81-bae9-eb4ad802efb7
Tania Toma,taniatoma,taniatoma@kappa.ro,8431003337838,1956-04-10,"Intrarea Cristea Nr. 877 Bl. 39  Sc. 76 Ap. 689, Ovidiu, 472362",0711 239 228,90:01:07:08:4d:7c,174.38.168.79,RO81GYRY1806904402969495,2025-06-25 14:50:51,16753,699,562,107637,8f46f3cf-5b90-4cc1-8703-f34fe47e7f16
Viorica Dobre,vioricadobre,vioricadobre@gmail.com,5400416152786,1953-05-13,"Intrarea Dochioiu Nr. 553, Sebis, 118168",0236 060 370,96:be:39:29:7d:ba,145.158.117.166,RO08QFFK2026486277950884,2025-06-25 14:50:51,30635,342,123,1666113,dda62b5a-f14e-4042-8031-6f93fd28313f
Visarion Popescu,visarionpopescu,visarionpopescu@kappa.ro,4680825430013,1938-11-04,"Intrarea Dobre, Dumbraveni, 442204",0758 198 861,94:8a:eb:2a:ae:31,59.15.134.195,RO27ODUE9387575974567252,2025-06-25 14:50:51,31751,366,559,60571,4776cbda-843a-4336-8900-d1ff6f531cf0
Angel Georgescu,angelgeorgescu,angelgeorgescu@kappa.ro,8201110242317,1920-10-31,"Aleea Ilie Mazilescu Nr. 484, Reghin, 732283",0268 693 873,1c:5b:2d:fb:2b:c6,168.42.13.183,RO65LXQJ2240737949350296,2025-06-25 14:50:51,27303,109,341,1907304,f16e4c1b-e9e3-41cf-b07b-9bdc8d364b2b
Todor Albu,todoralbu,todoralbu@acasa.ro,5531219276726,1916-07-27,"Aleea Zamfir Stan, Schela Cladovei, 413436",0267 508 615,bc:eb:0e:74:a1:76,108.167.120.173,RO45WQOP6752814402965435,2025-06-25 14:50:51,27080,497,760,111158,ebe3ac61-6c29-4ad9-87d6-428de0f213ea
Nicușor Dima,nicușordima,nicușordima@kappa.ro,8220428038059,1955-03-27,"Strada Gheorghiu Nr. 131, Rasnov Romacril, 432259",0711 451 624,6c:8f:34:1e:e3:27,49.118.24.218,RO45DSSK6582438231768034,2025-06-25 14:50:51,30580,145,657,387395,e0b10370-19ae-4017-8f55-df12bfd699e2
Ofelia Oprea,ofeliaoprea,ofeliaoprea@141.ro,2360611269140,1985-08-21,"Aleea Barbu Nr. 938, Targu Neamt, 520214",0267 958 668,ce:24:d1:4c:9b:bd,34.92.195.253,RO18SJLP1015342873496209,2025-06-25 14:50:51,24886,263,765,1565614,ce832199-5f38-4546-8346-4261ac59ade8
Floarea Dochioiu,floareadochioiu,floareadochioiu@gmail.com,6320411338941,1974-02-13,"Drumul Ilie Eftimie, Cobadin, 165544",0771 263 976,b0:a3:a8:57:b6:30,26.100.250.63,RO02FRLZ9008763908238625,2025-06-25 14:50:51,22960,16,375,48531,b6778aba-3c01-4b96-b131-63639560ac91
Teodosia Nistor,teodosianistor,teodosianistor@141.ro,6610131194796,2004-07-04,"Aleea Albu Nr. 99 Bl. 35  Sc. 60 Ap. 227, Deva, 147042",0723 393 529,8a:36:89:db:85:36,24.233.184.51,RO23YRNU2602773721615390,2025-06-25 14:50:51,15136,688,27,1609655,554de452-00a8-42b2-828c-cf92707b0158
Gregorian Marin,gregorianmarin,gregorianmarin@acasa.ro,8340806137087,1974-11-02,"Aleea Arian Ababei Nr. 89, Suceava, 827031",0786 741 643,cc:5a:ee:0a:ab:51,45.240.65.220,RO37BRCT8786093528292235,2025-06-25 14:50:51,24779,424,676,598164,d46ac7b5-281f-4ec6-a2e7-65263c61e4d4
Haralambie Cristea,haralambiecristea,haralambiecristea@kappa.ro,5000226077948,1954-09-18,"Strada Diaconu Nr. 760, Medgidia, 688370",0255 898 742,f4:9f:64:6c:4e:df,4.232.176.100,RO44SLTQ5863330239794038,2025-06-25 14:50:51,28955,317,236,1723639,e6e79b7e-457e-4d5f-944b-9bcea2b20f9d
Jasmina Aanei,jasminaaanei,jasminaaanei@post.ro,2000328014950,1912-10-22,"Bulevardul Manole, Siret, 483821",0768 032 366,d4:48:25:de:a9:5b,197.65.118.149,RO73ZKPY2034545696936848,2025-06-25 14:50:51,3018,432,246,166618,9a1a0be1-61f8-49e9-a89f-5251a6f41727
Floare Ioniță,floareioniță,floareioniță@email.ro,8920730059230,2016-01-29,"Intrarea Eftimie Nr. 937, Curtici, 864102",0769 802 906,dc:2b:dc:51:bf:2b,167.100.47.13,RO79YUCJ5022259323327009,2025-06-25 14:50:51,28730,115,166,658948,b8d23890-4502-4b8f-a895-95640e0dc0ab
Sandu Nistor,sandunistor,sandunistor@141.ro,5060925274206,1941-10-28,"Drumul Tabacu, Zarnesti, 633479",0749 234 709,de:b8:68:5c:c8:15,145.11.44.0,RO34QVYQ3499537331714852,2025-06-25 14:50:51,24509,223,232,1865022,21714fe0-4af5-4e5c-95e6-8318a88231bb
Cristea Ardelean,cristeaardelean,cristeaardelean@zzup.ro,7851129529500,1984-07-30,"Strada Cristea Nr. 18 Bl. 32  Sc. 35 Ap. 753, Maieru, 406417",0771 480 131,90:41:fe:1c:32:34,68.59.47.25,RO76UKXD4455070305911454,2025-06-25 14:50:51,22567,890,196,181370,161a888e-9fb5-46e0-9bb7-c8f521da0361
Marian Toma,mariantoma,mariantoma@141.ro,5311205194655,2012-05-14,"Strada Flora Tomescu Nr. 629 Bl. 61  Sc. 22 Ap. 441, Hunedoara, 430367",0238 173 757,0c:53:37:5f:8a:24,112.172.31.0,RO52GIDD1749503806062174,2025-06-25 14:50:51,803,381,740,903729,0bb110ee-075a-4376-8895-0f11245dfb0b
Visarion Preda,visarionpreda,visarionpreda@kappa.ro,1971217521279,1972-01-15,"Bulevardul Albu Nr. 395, Segarcea, 281965",0741 813 702,04:b3:a6:6b:a7:41,204.162.187.12,RO62WSAS7746921882157113,2025-06-25 14:50:51,17529,820,209,802307,3cc806e8-cc22-43eb-9c77-48975a768b05
Frusina Mocanu,frusinamocanu,frusinamocanu@kappa.ro,5810829469917,1957-08-05,"Bulevardul Diaconu Nr. 67, Iasi, 833411",0242 876 335,8c:44:d3:ae:41:b2,79.130.78.97,RO65LRJX2509669851525618,2025-06-25 14:50:51,25458,466,466,513764,8d798488-72b3-4768-91c8-0e2f960041da
Maricica Dinu,maricicadinu,maricicadinu@acasa.ro,2620503030074,1966-02-03,"Aleea Tomescu Nr. 839 Bl. 73  Sc. 32 Ap. 910, Sacueni, 561468",0747 162 061,60:e5:24:02:04:4e,126.241.126.212,RO54CSID1071651535470989,2025-06-25 14:50:51,12038,33,607,1649885,9c9f5571-7fe6-490f-8010-a85e7f25fbdd
Norbert Dinu,norbertdinu,norbertdinu@zzup.ro,7020902527278,1930-12-01,"Intrarea David Dumitrescu Nr. 88 Bl. 63  Sc. 79 Ap. 395, Tomesti, 760004",0749 101 063,64:a4:b4:9e:3c:4b,57.254.133.98,RO36COFS0758726227642029,2025-06-25 14:50:51,19797,408,101,900209,27d5e7be-10e6-4188-8d01-0cdfc4cc8f83
Zenovia Cristea,zenoviacristea,zenoviacristea@kappa.ro,6880411453617,1962-11-24,"Intrarea Dima Nr. 918 Bl. 72  Sc. 22 Ap. 596, Vlahita, 344027",0234 447 931,86:35:eb:3d:ed:03,154.0.67.130,RO90SPHB0850670728269441,2025-06-25 14:50:51,21376,61,65,542379,03dc7479-e381-43d8-bb29-802d021ea61f
Astrid Dinu,astriddinu,astriddinu@gmail.com,7281004298774,2014-06-04,"Bulevardul Manole, Valea Mare (Negresti), 324591",0731 629 024,8a:81:b6:a5:24:12,76.204.123.5,RO77DSCV3671194381885792,2025-06-25 14:50:51,24203,36,684,557377,cfc6d3bb-d0de-4577-a81b-420d754e96b2
Cristobal Tabacu,cristobaltabacu,cristobaltabacu@141.ro,2221004167989,1919-12-19,"Strada Tomescu, Moldova Veche, 597640",0784 861 707,2c:fa:66:78:80:76,166.240.209.204,RO14NQOF3872565079263755,2025-06-25 14:50:51,24603,887,99,144940,1d2f093d-54cd-4736-b651-b23bb55b5599
Hortensia Pop,hortensiapop,hortensiapop@141.ro,2350707261476,2007-10-01,"Strada Valentina Dumitrescu, Siret, 840385",0238 156 195,14:dd:d5:cf:c8:e7,68.118.33.47,RO41XGWU0021701306860616,2025-06-25 14:50:51,11214,930,281,1226456,e01fb052-a062-4a79-ad27-7fb43e1cc94d
Carmen Marin,carmenmarin,carmenmarin@zzup.ro,4730131120211,1946-07-24,"Strada Eftimia Dinu Nr. 797 Bl. 52  Sc. 97 Ap. 820, Bailesti, 669443",0247 220 211,30:ed:b2:e7:7c:ea,158.182.215.247,RO30CRXP8615919652020968,2025-06-25 14:50:51,812,829,637,1682528,a8731522-6a8a-4797-a22e-3d853eef3e8d
Zenobia Oprea,zenobiaoprea,zenobiaoprea@kappa.ro,4670705413169,2020-12-07,"Drumul Nemeș Nr. 94, Targu Ocna, 394039",0266 531 096,22:51:a8:d5:81:d6,82.67.178.192,RO60VAJQ8118752182291606,2025-06-25 14:50:51,35139,539,411,569485,47eccba7-1d40-44cf-b5d4-5cda8f78a9cc
Janeta Cristea,janetacristea,janetacristea@kappa.ro,3960317111597,1927-11-14,"Intrarea Barbu, Salonta, 601103",0720 904 102,a8:1f:d2:49:40:de,153.187.25.54,RO69JDTO0174615575586752,2025-06-25 14:50:51,13440,782,291,907416,961149b1-b129-422e-9ce1-c115f651f2fb
Octav Manole,octavmanole,octavmanole@141.ro,4891106024654,1967-12-01,"Intrarea Amedeu Pop Nr. 22 Bl. 66  Sc. 42 Ap. 207, Jimbolia, 119578",0234 590 130,24:2f:2f:96:b1:5f,48.198.6.116,RO79OYHH2681414333417495,2025-06-25 14:50:51,19641,981,238,1915145,5f3ec740-9a55-454b-9fed-0e1c6ac166dc
Frederic Ionescu,fredericionescu,fredericionescu@acasa.ro,7971102073610,1950-11-16,"Drumul Eftimie, Codlea, 976251",0269 129 649,7a:b4:03:9e:85:e2,184.153.27.180,RO61EYJX5348932071553923,2025-06-25 14:50:51,23751,896,80,203448,5a402e4c-4158-4aec-a0f5-5a6b799c19ba
Silvia Preda,silviapreda,silviapreda@email.ro,8100509272817,1924-10-23,"Strada Marcel Nemeș Nr. 91 Bl. 52  Sc. 74 Ap. 868, Targu Lapus, 165802",0743 315 151,18:56:fa:2c:91:4f,30.140.180.136,RO40GXYF5145364888833399,2025-06-25 14:50:51,11813,217,124,339352,57f2a80c-f4a2-4baf-8864-5e84d8933462
Pamela Tomescu,pamelatomescu,pamelatomescu@acasa.ro,3560817431782,1983-01-25,"Soseaua Roza Preda, Otopeni, 631010",0788 277 744,2e:26:fc:01:c5:f7,202.130.151.232,RO83WEVC3503728112257575,2025-06-25 14:50:51,32286,332,176,1652176,bdacdf8a-861e-4b36-9800-bdf99ae51769
Norica Diaconu,noricadiaconu,noricadiaconu@zzup.ro,2890205423796,1948-11-24,"Intrarea Ionuț Cristea, Pucioasa, 222115",0734 806 640,10:ea:bb:d9:43:06,142.28.16.93,RO73KWCB1317171553850513,2025-06-25 14:50:51,26707,533,722,1436197,a3c7f814-e233-456c-9734-27d5791a8ace
Eugenia Tudor,eugeniatudor,eugeniatudor@email.ro,3311104333130,1910-05-13,"Aleea Tomescu Nr. 49 Bl. 55  Sc. 50 Ap. 631, Segarcea, 927019",0236 726 663,5a:0c:fe:fa:20:aa,83.147.243.23,RO53MGQP0527727475055257,2025-06-25 14:50:51,6485,114,691,1390550,7d14005d-2f12-444d-b9a2-6de0deb48127
Bogdana Manole,bogdanamanole,bogdanamanole@zzup.ro,4500718385611,1954-01-31,"Strada Daiana Diaconu Nr. 96 Bl. 32  Sc. 75 Ap. 167, Jimbolia, 190163",0780 745 611,d2:8e:13:42:6a:b8,188.199.57.96,RO21IGOE3263798323561883,2025-06-25 14:50:51,15495,555,94,33274,33555bd2-381a-4523-afc9-11b37454b499
Milena Aanei,milenaaanei,milenaaanei@gmail.com,7930212266197,2000-08-18,"Bulevardul Dinu, Hateg, 294949",0743 088 815,62:fc:d6:38:a4:63,82.243.215.122,RO81BLUU5327740969553131,2025-06-25 14:50:51,4397,86,25,83885,88eae1f2-1504-4ea1-82f7-5f3837b2e3a4
Dacian Florea,dacianflorea,dacianflorea@post.ro,1841022068132,1987-07-23,"Strada Eftimie, Marginea, 222207",0247 004 600,f4:82:bb:a7:72:6b,172.50.20.156,RO29ODOA4748240674070986,2025-06-25 14:50:51,22654,820,400,215530,b43a2311-f8da-413e-afc2-4184125d9281
Petruț Gheorghiu,petruțgheorghiu,petruțgheorghiu@gmail.com,5230313300486,1986-07-10,"Strada Oprea, Roman, 634932",0721 588 810,4e:a7:2a:4e:5d:c4,216.69.196.100,RO44YPDR4767984114094279,2025-06-25 14:50:51,6874,737,244,433685,6c4f78a7-5ca5-4a21-8ebf-6c68144d39d9
Alexandru Gheorghiu,alexandrugheorghiu,alexandrugheorghiu@kappa.ro,5700401376445,1978-01-26,"Strada Sergiu Florea Nr. 27 Bl. 36  Sc. 11 Ap. 179, Savinesti (Poiana Teiului), 163396",0723 512 545,30:c5:19:a0:d3:f5,180.179.36.42,RO68TMJR2059083212082736,2025-06-25 14:50:51,26485,841,364,1532005,41f7e1d7-e190-4425-9279-1c9403628f43
Leordean Popescu,leordeanpopescu,leordeanpopescu@kappa.ro,2930113120934,1910-02-08,"Drumul Cristea, Pantelimon, 278213",0238 722 611,7a:42:79:13:84:3e,207.217.120.184,RO17BDVR9825723255893217,2025-06-25 14:50:51,28459,293,26,22223,8d9bd4bf-4403-4391-b61f-b7fe1ef3b034
Marcela Nemeș,marcelanemeș,marcelanemeș@141.ro,2230512231396,1985-05-20,"Bulevardul Tudor, Chitila, 472249",0734 793 835,7c:be:b5:35:09:61,51.143.139.35,RO47QTGV3255356037708786,2025-06-25 14:50:51,33451,881,509,1924929,ae9077ad-0a60-4bb3-92f4-0ab33cee2030
Antonia Aanei,antoniaaanei,antoniaaanei@post.ro,2830308110047,1915-09-26,"Strada Ene Nr. 81, Oravita, 397005",0256 772 525,76:81:65:b5:bb:ba,151.109.6.96,RO49KJMY8941583218456916,2025-06-25 14:50:51,29480,601,712,22938,953abaab-5857-466f-97d0-6e14455ad3ec
Damian Pop,damianpop,damianpop@zzup.ro,3250111263261,2007-11-24,"Drumul Marin, Prejmer, 180997",0727 039 253,02:d3:c0:84:e8:97,187.96.128.201,RO80JLVF0206699000509246,2025-06-25 14:50:51,34414,306,308,195858,18e1d230-919f-43e4-a748-e94de5282bd8
Janina Preda,janinapreda,janinapreda@email.ro,5891215231671,1992-11-20,"Aleea Tabacu, Motatei, 243217",0240 610 501,08:ab:53:5e:20:11,169.100.198.222,RO62OTBK1623911938074140,2025-06-25 14:50:51,12387,608,287,1348027,5421ca49-3259-4e0a-b29e-f71113062253
Petru Diaconescu,petrudiaconescu,petrudiaconescu@zzup.ro,7550416187294,1998-01-26,"Drumul Dima Nr. 845, Strehaia, 153929",0736 398 811,aa:3f:10:9d:b1:71,99.225.251.205,RO46TCLV7716100243830863,2025-06-25 14:50:51,2681,272,292,242347,ee2c845c-9f9e-4ce2-b9eb-37a0559c9c12
Heracleea Nistor,heracleeanistor,heracleeanistor@post.ro,8240219118848,2013-01-20,"Drumul Nistor, Caransebes, 617625",0736 538 941,70:ff:5b:1c:a9:b2,148.151.221.125,RO13JZDT9644083364704712,2025-06-25 14:50:51,29788,429,354,331034,b3c5a4ce-6496-45b4-849d-a6b7640be917
Mioara Suciu,mioarasuciu,mioarasuciu@141.ro,7190709150401,2011-05-28,"Soseaua Niță Nr. 36, Piatra-Neamt, 385106",0740 903 161,b0:f3:c3:c7:9c:8c,76.180.138.61,RO24YZHJ9190779149815459,2025-06-25 14:50:51,14100,874,659,883690,21a7b2c3-a63f-4d63-baec-ac1b8c30f919
Nicolae Diaconu,nicolaediaconu,nicolaediaconu@email.ro,7010815387856,1991-05-12,"Strada Nistor Nr. 88 Bl. 93  Sc. 34 Ap. 853, Valea lui Mihai, 750979",0744 543 500,10:80:69:4e:c2:7a,41.196.68.10,RO45XCUJ6052261342646690,2025-06-25 14:50:51,28229,998,235,795718,750074d5-b5df-4729-b560-65b28bf03a75
Emanoil Popa,emanoilpopa,emanoilpopa@zzup.ro,2260814047046,1939-06-12,"Bulevardul Brăduț Stoica, Targu Lapus, 454244",0237 675 004,10:da:d5:b9:3c:25,31.102.21.6,RO96SKFN8802530008026100,2025-06-25 14:50:51,8408,446,351,1108074,3a7c233b-1510-4d9d-aba9-4d3854f83f78
Zenobia Gheorghiu,zenobiagheorghiu,zenobiagheorghiu@kappa.ro,5891116318161,1968-03-07,"Soseaua Viviana Marin Nr. 88, Targu Ocna, 711960",0266 700 048,9c:e2:e8:8b:35:83,28.112.61.17,RO43SJEU1973867017161076,2025-06-25 14:50:51,17057,528,773,1605757,1c3a5a53-9deb-4941-be43-2b10682532f6
